Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Distance,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,SAN BENITO CO.,2301 Technology Pkwy,PUBLIC WORKS,Hollister,CA,95023,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.8906402,-121.399023,2017-02-23,50732,1.03269,2017-02-23 10:10:18 UTC,,,,,,,,,J1772
ELEC,Santa Clara City Library DCFC,2635 Homestead Drive,".
",Santa Clara,CA,95051,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,,2,,Blink Network,http://www.blinknetwork.com/,GPS,37.34062,-121.973214,2017-02-23,51248,2.87805,2017-02-23 08:10:45 UTC,,,,,,,,,CHADEMO
ELEC,City of West Hollywood - Plummer Park,7377 Santa Monica Blvd,,West Hollywood,CA,90069,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,34.092549,-118.351258,2017-02-23,33547,2.82283,2017-02-23 08:13:15 UTC,,,,,,,,,J1772
ELEC,Downtown Properties,"818 West Seventh Street, Suite 410",,Los Angeles,CA,90017,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,34.04889,-118.259518,2017-02-23,45238,0.83554,2017-02-23 08:15:15 UTC,,,,,,,,,J1772
ELEC,UCSF CAMPUS,1600 Owens St,1625 OWENS ST; Owens Street UCSF parking ,San Francisco,CA,94158,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.7686081,-122.3949127,2017-02-23,55803,0.66875,2017-02-23 10:18:47 UTC,,,,,,,,,J1772
ELEC,SAN JOSE,70 S 4th St,"4TH & ST JOHNS2
4TH & ST JOHNS3
4TH & ST JOHNS; In Parking structure between St Johns and Santa Clara",San Jose,CA,95112,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.338746,-121.887791,2017-02-23,44982,0.44938,2017-02-23 10:18:13 UTC,,,,,,,,,J1772
ELEC,BWP EV CHARGE,301 E Olive Ave,301 E OLIVE AVE,Burbank,CA,91502,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.182621,-118.307663,2017-02-23,42318,3.13432,2017-02-23 10:21:35 UTC,,,,,,,,,NEMA520 J1772
ELEC,ALOFT SV NEWARK,8200 Gateway Blvd,DUAL CHARGER 1; W-Hotel Silicon Valley Guest Parking Lot,Newark,CA,94560,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.5363579,-122.062851,2017-02-23,43480,2.82087,2017-02-23 10:14:12 UTC,,,,,,,,,J1772
ELEC,221 Main Public Parking Garage,221 Main Street,,San Francisco,CA,94105,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,37.790344,-122.392211,2017-02-23,68435,1.81017,2017-02-23 08:13:44 UTC,,,,,,,,,J1772
ELEC,NEMA Apartments,1411 Market Street,,San Francisco,CA,94103,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,37.776335,-122.417694,2017-02-23,69741,0.13524,2017-02-23 08:13:14 UTC,,,,,,,,,J1772
ELEC,NEW CENTURY VW,1220 S Brand Blvd,VW_422595,Glendale,CA,91205,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.131263,-118.254409,2017-02-23,70152,3.10947,2017-02-23 09:48:38 UTC,,,,,,,,,J1772
ELEC,DC SOLAR,17958 Lassen St,DC SOLAR 68861; -,Los Angeles,CA,91325,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.2503098,-118.5260283,2017-02-23,75409,3.20312,2017-02-23 09:08:27 UTC,,,,,,,,,J1772
ELEC,CITYOF CAMPBELL,58 N 1st St,"1ST & CIVIC DR.; -
58 N 1ST; -",Campbell,CA,95008,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.2878587,-121.9448754,2017-02-23,75549,4.2432,2017-02-23 09:07:10 UTC,,,,,,,,,J1772
ELEC,CITY OF LA,6501 Fountain Ave,BSL #3; -,Los Angeles,CA,90028,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0943831,-118.3305829,2017-02-23,76124,1.84739,2017-02-23 09:07:03 UTC,,,,,,,,,J1772
ELEC,STEINDORF,3001 Ross Ave,"STEINDORF #2; Parking Lot
STEINDORF #1; Parking Lot",San Jose,CA,95124,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.2666533,-121.9205317,2017-02-23,78817,4.27275,2017-02-23 09:05:42 UTC,,,,,,,,,J1772
ELEC,CSU NORTHRIDGE,18111 Nordhoff Street,LOT G3,Northridge,CA,91325,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.2376022,-118.5244446,2017-02-23,48730,3.71155,2017-02-23 10:13:22 UTC,,,,,,,,,J1772
ELEC,CCSF-SFMTA,2055 Lombard St,LOMBARD GARAGE; Public Parking Level 2 - Parking Rates Apply,San Francisco,CA,94123,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.7997284,-122.4351425,2017-02-23,46474,1.92598,2017-02-23 10:21:31 UTC,,,,,,,,,NEMA520 J1772
ELEC,CARCHARGING,55 Hawthorne St,ACE PARKING #24; Located at ground floor near stairs. Parking space A5.,San Francisco,CA,94105,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.7855225,-122.3987503,2017-02-23,49340,1.32194,2017-02-23 10:07:45 UTC,,,,,,,,,NEMA520 J1772
ELEC,Santa Clara City Library L2,2635 Homestead Drive,"Mon 7:30a-8p  - Tues 7:30a-8p  - Wed 
7:30a-6p  - Thurs 7:30a-6p  - Fri 
7:30a-6p  - Sat 7:30a-5p  - Sun 
11:30-5p  - Garage closed on holidays, 
but may open during events.
",Santa Clara,CA,95051,,888-998-2546,E,,Public,MON: 7:30am-8:00pm | TUE: 7:30am-8:00pm | WED: 7:30am-6:00pm | THU: 7:30am-6:00pm | FRI: 7:30am-6:00pm | SAT: 7:30am-5:00pm | SUN: 11:30am-5:00pm,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,37.341008,-121.973337,2017-02-23,54362,2.86459,2017-02-23 08:10:45 UTC,,,,,,,,,J1772
ELEC,SAN JOSE,288 S 2nd St,2ND& SAN CARLS3,San Jose,CA,95113,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3324394,-121.8863068,2017-02-23,55960,0.21036,2017-02-23 10:17:29 UTC,,,,,,,,,J1772
ELEC,SAN JOSE,128-268 California 82,"CONVENTION CTR4
CONVENTION CTR5
CONVENTION CTR3",San Jose,CA,95113,,888-758-4389,E,,Public,24 hours daily,,,,,3,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.3668742,-122.0312821,2017-02-23,37187,3.95428,2017-02-23 10:10:02 UTC,,,,,,,,,NEMA520 J1772
ELEC,SAN JOSE,48-72 N 4th St,"4TH & ST JOHNS4
4TH & ST JOHNS5",San Jose,CA,95112,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.3383846,-121.8879439,2017-02-23,55963,0.42616,2017-02-23 10:09:54 UTC,,,,,,,,,NEMA520 J1772
ELEC,PARKMERCED,125 Cambon Dr,125 CAMBON; -,San Francisco,CA,94132,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.7165375,-122.473877,2017-02-23,56268,4.93591,2017-02-23 10:08:19 UTC,,,,,,,,,J1772
ELEC,CITY PARK,601 Montgomery St,"601MONTGOMERY2; City Park parking garage
601 MONTGOMERY; Enter Garage from Clay Street",San Francisco,CA,94111,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.7948329,-122.4035392,2017-02-23,57937,1.63154,2017-02-23 10:04:43 UTC,,,,,,,,,J1772
ELEC,SPEAR GARAGE,201 Spear St,"STATION #2; Garage level 1 (against the wall)
STATION #1; Garage Level 1 (against the wall)",San Francisco,CA,94105,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.791226,-122.3919664,2017-02-23,46476,1.86183,2017-02-23 10:09:08 UTC,,,,,,,,,J1772
ELEC,Four Seasons Hotel Silicon Valley,2050 University Ave.,"See valet attendant to charge.
",East Palo Alto,CA,94303,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,37.46038,-122.14228,2017-02-23,60819,3.94748,2017-02-23 08:11:41 UTC,,,,,,,,,J1772
ELEC,MTN VIEW BMW,847-899 Yuba Dr,STATION 01,Mountain View,CA,94041,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3800083,-122.0712144,2017-02-23,61278,4.92598,2017-02-23 09:54:36 UTC,,,,,,,,,J1772
ELEC,USC CAMPUS,3667 McClintock Ave,"PSA LEVEL #1; Enter PSA from McClintock entrance, chargers are at the bottom of the ramp on the right hand side",Los Angeles,CA,90089,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0209061,-118.2900148,2017-02-23,62347,3.41912,2017-02-23 09:49:27 UTC,,,,,,,,,J1772
ELEC,CITY OF LA,101-115 E 4th St,BSL #1; 9 a.m. - 4:00 p.m. 7 days a week,Los Angeles,CA,90013,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.047854,-118.2468473,2017-02-23,62879,0.35349,2017-02-23 09:45:40 UTC,,,,,,,,,J1772
ELEC,CCSF-SFMTA,733 Kearny St,"PORTSMOUTH SQ 2; Located in garage
PORTSMOUTH SQUR; Located in garage",San Francisco,CA,94108,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.7949039,-122.405295,2017-02-23,33700,1.58773,2017-02-23 10:12:40 UTC,,,,,,,,,J1772
ELEC,DUGONI,155 5th Street,EVSE #1; Located in parking garage entrance via alley between Mina St. and Howard down ramp on left side.,San Francisco,CA,94103,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.782329,-122.4049949,2017-02-23,61114,0.92284,2017-02-23 10:01:24 UTC,,,,,,,,,J1772
ELEC,Potrero Shopping Center,2300 16th St,,San Francisco,CA,94103,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,37.7665465,-122.4100525,2017-02-23,66339,0.02857,2017-02-23 08:49:48 UTC,,,,,,,,,J1772
ELEC,The Emerson,225 S. Grand Avenue,,Los Angeles,CA,90012,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,34.054748,-118.248693,2017-02-23,67002,0.10283,2017-02-23 08:11:34 UTC,,,,,,,,,J1772
ELEC,Walgreens Store #4372 San Jose,780 East Santa Clara Street,,San Jose,CA,95112,,888-998-2546,E,,Public,unknown,,,,,,,1,,Blink Network,http://www.blinknetwork.com/,GPS,37.343405,-121.87461,2017-02-23,67068,1.19718,2017-02-23 08:14:17 UTC,,,,,,,,,CHADEMO
ELEC,USH PARKING,49 Production Plaza,FRANKENSTEIN 2; The station is located in the Frankenstein Parking Garage on level 7B,Universal City,CA,91602,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1381908,-118.3566062,2017-02-23,69177,0.98748,2017-02-23 09:22:16 UTC,,,,,,,,,J1772
ELEC,CITY OF LA,1050 S Hill St,BSL #2; -,Los Angeles,CA,90015,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.0409421,-118.2589934,2017-02-23,72444,1.17253,2017-02-23 09:19:42 UTC,,,,,,,,,J1772
ELEC,Fuse Project #1,1401  16th St,,San Francisco,CA,94103,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,37.7660567,-122.401169,2017-02-23,72735,0.29969,2017-02-23 11:37:56 UTC,,,,,,,,,J1772
ELEC,Hotel Solaire Los Angeles,1710 West 7th Street,,Los Angeles,CA,90017,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,34.05449,-118.272838,2017-02-23,49982,1.15798,2017-02-23 08:10:11 UTC,,,,,,,,,J1772
ELEC,City of West Hollywood - Library 5,625 North San Vicente Blvd,"In parking garage on 2nd level attached 
to Library
",West Hollywood,CA,90069,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,34.082197,-118.383873,2017-02-23,50804,4.69909,2017-02-23 08:14:29 UTC,,,,,,,,,J1772
ELEC,CITY OF LA,15705 Vanowen St,BSL #12; -,Los Angeles,CA,91406,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.1943972,-118.475069,2017-02-23,76502,3.54621,2017-02-23 09:06:57 UTC,,,,,,,,,J1772
ELEC,BA GRANT PUBLIC,586-628 All America Way,ALL AM WAY 01; -,Sunnyvale,CA,94086,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.3704596,-122.0381974,2017-02-23,80468,4.06051,2017-02-23 09:40:56 UTC,,,,,,,,,J1772
ELEC,PIER 39,2550 Powell Street,STATION 1; First floor of the garage,San Francisco,CA,94133,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.808128,-122.41168,2017-02-23,53074,2.34973,2017-02-23 10:02:54 UTC,,,,,,,,,J1772
ELEC,CCSF-SFMTA,525 Golden Gate Ave,SFPUC HEADQTRS1; Parking Curbside-Parking Meter Time Limit & Rates Apply,San Francisco,CA,94102,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.7809334,-122.4191818,2017-02-23,48172,0.41832,2017-02-23 10:10:16 UTC,,,,,,,,,NEMA520 J1772
ELEC,IKEA - East Palo Alto,1700 E. Bayshore Rd,"Located on ground floor near isle K row

Located on ground floor near isle K row
",Palo Alto,CA,94303,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,37.460995,-122.138388,2017-02-23,45256,3.76322,2017-02-23 08:15:07 UTC,,,,,,,,,J1772
ELEC,Ramada Plaza West Hollywood,8585 Santa Monica Blvd.,"Charging stations are adjacent to the 
lobby. Parking Fees: First 15 mins are 
free. After that, $2.50 per 20 mins. 
Flat rate of $30.00 per day after first 
3hrs.

Charging stations are adjacent to the 
lobby. Parking Fees: First 15 mins are 
free. After that, $2.50 per 20 mins. 
Flat rate of $30.00 per day after first 
3hrs.

Charging stations are adjacent to the 
lobby. Parking Fees: First 15 mins are 
free. After that, $2.50 per 20 mins. 
Flat rate of $30.00 per day after first 
3hrs.

Charging stations are adjacent to the 
lobby. Parking Fees: First 15 mins are 
free. After that, $2.50 per 20 mins. 
Flat rate of $30.00 per day after first 
3hrs.

Charging stations are adjacent to the 
lobby. Parking Fees: First 15 mins are 
free. After that, $2.50 per 20 mins. 
Flat rate of $30.00 per day after first 
3hrs.

Charging stations are adjacent to the 
lobby. Parking Fees: First 15 mins are 
free. After that, $2.50 per 20 mins. 
Flat rate of $30.00 per day after first 
3hrs.

Charging stations are adjacent to the 
lobby. Parking Fees: First 15 mins are 
free. After that, $2.50 per 20 mins. 
Flat rate of $30.00 per day after first 
3hrs.

Charging stations are adjacent to the 
lobby. Parking Fees: First 15 mins are 
free. After that, $2.50 per 20 mins. 
Flat rate of $30.00 per day after first 
3hrs.
",West Hollywood,CA,90069,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,8,,,Blink Network,http://www.blinknetwork.com/,GPS,34.088515,-118.378373,2017-02-23,48843,4.17566,2017-02-23 08:12:49 UTC,,,,,,,,,J1772
ELEC,SAN JOSE,200 E Santa Clara St,"CITY HALL 2; Enter City Hall garage from 6th street. Chargers located on west side of garage near elevators for rotunda
CITY HALL 1; Enter City Hall garage from 6th street. Chargers located on west side of garage near elevators for rotunda
CITY HALL 10; North wall basement ",San Jose,CA,95113,,888-758-4389,E,,Public,24 hours daily,,,,,2,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,37.3377501,-121.885961,2017-02-23,33718,0.47547,2017-02-23 10:09:50 UTC,,,,,,,,,NEMA520 J1772
ELEC,Applied Materials - Building 12,3225 Oakmead Village Drive,,Santa Clara,CA,95051,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,6,2,,Blink Network,http://www.blinknetwork.com/,GPS,37.378922,-121.981974,2017-02-23,50793,1.41391,2017-02-23 08:10:50 UTC,,,,,,,,,CHADEMO J1772
ELEC,450 South Street Parking Garage,450 South Street,"Paid Parking | 24/7 access through 
Bridgeview Way entrance/exit

Paid Parking | 24/7 access through 
Bridgeview Way entrance/exit

Paid Parking | 24/7 access through 
Bridgeview Way entrance/exit

Paid Parking | 24/7 access through 
Bridgeview Way entrance/exit

Paid Parking | 24/7 access through 
Bridgeview Way entrance/exit
",San Francisco,CA,94158,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,2,,Blink Network,http://www.blinknetwork.com/,GPS,37.769363,-122.3881529,2017-02-23,52355,0.97224,2017-02-23 08:10:38 UTC,,,,,,,,,CHADEMO J1772
ELEC,Edgewood Plaza,2050 Channing Way,,Palo Alto,CA,94303,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,2,,Blink Network,http://www.blinknetwork.com/,GPS,37.448553,-122.126369,2017-02-23,52739,3.87464,2017-02-23 08:11:05 UTC,,,,,,,,,CHADEMO J1772
