Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Distance,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,JNS,1630 N Harlem Ave,"SEARS HARLEM 2; Located in front of the Auto Center north of the entry door
SEARS HARLEM 1; Located in front of the Auto Center north of the entry door",Elmwood Park,IL,60707,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.9102433,-87.80647,2017-02-15,64469,3.42769,2017-02-15 10:24:39 UTC,,,,,,,,,J1772
ELEC,HY-VEE,877-899 N 1st Ave,WINTERSET; Front parking lot,Winterset,IA,50273,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.3424051,-94.0145982,2017-02-15,66678,2.65682,2017-02-15 09:28:19 UTC,,,,,,,,,J1772
ELEC,PUBLIC STATIONS,1700 14th St.,ACME LOT 1; Enter lot from 14th St. & Wazee,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7497929,-105.0038734,2017-02-15,67995,1.44628,2017-02-15 09:27:02 UTC,,,,,,,,,J1772
ELEC,DELNOR HOSPITAL,300 Delnor Dr,DOCTOR'S LOT; -,Geneva,IL,60134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8874669,-88.3426381,2017-02-15,68164,3.88673,2017-02-15 09:28:21 UTC,,,,,,,,,J1772
ELEC,Hunter's Point South Crossing,1-55 Borden Avenue,"Enter via. Borden Ave.

Enter via. Borden Ave.
",Queens,NY,11101,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,40.742397,-73.959225,2017-02-15,71935,3.63462,2017-02-15 08:08:45 UTC,,,,,,,,,J1772
ELEC,SOLDIER FIELD,464-484 E McFetridge Dr,LEVEL4 UNIT2; Soldier Field: North Garage Level 4,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8641319,-87.6162033,2017-02-15,57210,0.37699,2017-02-15 10:19:43 UTC,,,,,,,,,NEMA520 J1772
ELEC,CARCHARGING,325 North End Ave,TRIBECA GREEN 1; See valet attendant to use charging station,New York,NY,10282,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.71695,-74.014948,2017-02-15,53451,1.01479,2017-02-15 10:05:20 UTC,,,,,,,,,J1772
ELEC,CARCHARGING,25 Beekman St,RAPID PARKING 1; See Valet attendant to use charging station.,New York,NY,10038,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7106361,-74.0061951,2017-02-15,47395,0.66751,2017-02-15 10:15:48 UTC,,,,,,,,,NEMA520 J1772
ELEC,SOLDIER FIELD,448-462 E McFetridge Dr,LEVEL 4 UNIT1; Soldier Field: North Garage Level 4,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.864151,-87.6165848,2017-02-15,41001,0.37651,2017-02-15 10:19:04 UTC,,,,,,,,,NEMA520 J1772
ELEC,PERILLO BMW,1035 N Clark St,STATION 01; -,Chicago,IL,60610,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9012134,-87.6311337,2017-02-15,58335,2.17065,2017-02-15 09:52:27 UTC,,,,,,,,,J1772
ELEC,CARCHARGING,1 Pennsylvania Plaza,ICON-1 PENN PLA; See valet attendant for charging station,New York,NY,10119,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.75147,-73.9927795,2017-02-15,56001,3.58943,2017-02-15 10:27:17 UTC,,,,,,,,,NEMA520 J1772
ELEC,DELNOR HOSPITAL,300 Randall Rd,SOUTH LOT,Geneva,IL,60134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8856574,-88.3431137,2017-02-15,58139,3.76319,2017-02-15 09:58:33 UTC,,,,,,,,,J1772
ELEC,CARCHARGING,350 E 30th St,CENTRAL PKG #2; See valet attendant to charge your vehicle.,New York,NY,10016,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.741368,-73.975668,2017-02-15,56142,3.1452,2017-02-15 10:04:54 UTC,,,,,,,,,NEMA520 J1772
ELEC,BEAM CHARGING,919 3rd Ave,919 THIRD AVE; On ramp to second floor of GMC garage,Manhattan,NY,10022,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7587318,-73.9677887,2017-02-15,41250,4.41774,2017-02-15 10:25:42 UTC,,,,,,,,,NEMA520 J1772
ELEC,PUBLIC STATIONS,1345 Bannock St,BANNOCK LOT 1; -,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7376694,-104.9904124,2017-02-15,53942,1.6491,2017-02-15 10:01:36 UTC,,,,,,,,,J1772
ELEC,640 N. LASALLE,640 N La Salle Dr,640 N LASALLE; Located lower level with entrance on Ontario St. between LaSalle and Wells,Chicago,IL,60654,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8936163,-87.6326862,2017-02-15,50472,1.64734,2017-02-15 10:00:19 UTC,,,,,,,,,J1772
ELEC,"Walgreens - Denver, CO #1769",2000 E Colfax,,Denver,CO,80206,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.7398648,-104.9630232,2017-02-15,43406,1.58115,2017-02-15 08:48:11 UTC,,,,,,,,,J1772
ELEC,CARCHARGING,250 E 53rd St,THE VENETO 1; See valet attendant to use charging station.,New York,NY,10022,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7567708,-73.9673851,2017-02-15,53450,4.30005,2017-02-15 10:12:21 UTC,,,,,,,,,J1772
ELEC,CARCHARGING,445 Lafayette St,"ASTOR PLACE 1; See valet attendant to use charging station
ASTOR PLACE 2; See Valet attendant to use charging station.",New York,NY,10003,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.7295412,-73.9913066,2017-02-15,53120,2.10507,2017-02-15 10:08:14 UTC,,,,,,,,,J1772
ELEC,GLENWOOD MGMT,300 E 56th St,"NS1-BRISTOL; Enter The Bristol garage from either E 56th or E 55th St entrance, see valet attendant for access ",New York,NY,10022,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7582876,-73.9653908,2017-02-15,51296,4.43833,2017-02-15 09:59:20 UTC,,,,,,,,,J1772
ELEC,PUBLIC STATIONS,1370 Elati St,JUSTICE CENTER; Adjacent to space 32 on level 2,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.737921,-104.9940067,2017-02-15,65434,1.70579,2017-02-15 10:01:36 UTC,,,,,,,,,J1772
ELEC,Icon Parking - Patriot Parking,376 Greenwich Street,,New York,NY,10013,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,40.719909,-74.010274,2017-02-15,65776,1.26226,2017-02-15 08:08:54 UTC,,,,,,,,,J1772
ELEC,Lake Shore Drive Garage,509 North Peshtigo Court,The garage is in the 500 Lake Shore Drive building located between Illinois Street and Grand Avenue - one block west of Lake Shore Drive. Charging station is on second floor next to Zip-car parking stalls.,Chicago,IL,60611,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,41.8915069,-87.6150303,2017-02-15,66345,1.52688,2017-02-15 08:47:52 UTC,,,,,,,,,J1772
ELEC,UDR,800 Acoma St,816 ACOMA 1; For residents only - 5th Floor,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7300224,-104.9883424,2017-02-15,66897,2.13327,2017-02-15 09:27:29 UTC,,,,,,,,,J1772
ELEC,UDR,74-88 Steele St,STEELE CREEK 4A; For residents and guests only,Denver,CO,80206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7173571,-104.9495719,2017-02-15,67020,3.2759,2017-02-15 09:23:11 UTC,,,,,,,,,J1772
ELEC,Champion Parking - Tesla,230 W 55th St,,New York,NY,10019,,646-402-6984  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7647479,-73.9827276,2016-04-04,74419,4.59472,2017-01-18 00:16:04 UTC,P,,,2016-01-01,,,,,TESLA
ELEC,OneEleven,111 West Wacker Drive,,Chicago,IL,60601,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,41.8864,-87.6314,2017-02-15,65945,1.14234,2017-02-15 08:09:24 UTC,,,,,,,,,J1772
ELEC,GMC - 200 CENTRAL PARK SOUTH- STATION 1,200  Central Park S,,New York,NY,10019,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.7667193,-73.9795827,2017-02-15,73059,4.76315,2017-02-15 11:15:39 UTC,,,,,,,,,J1772
ELEC,BEAM CHARGING,205 E 63rd St,UPTOWN PARKING; basement level opposite managers office,Manhattan,NY,10065,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7639046,-73.9644852,2017-02-15,43263,4.81606,2017-02-15 10:15:45 UTC,,,,,,,,,NEMA520 J1772
ELEC,KANE COUNTY,100 S 3rd St,KANE COURTHOUSE; Located just behind courthouse just off James St.,Geneva,IL,60134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8865229,-88.3092395,2017-02-15,46825,3.68982,2017-02-15 09:50:41 UTC,,,,,,,,,J1772
ELEC,"Testa Produce, Inc",4555 South Racine Ave,,Chicago,IL,60609,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,41.810473,-87.654082,2017-02-15,52051,4.04229,2017-02-15 08:10:25 UTC,,,,,,,,,J1772
ELEC,Intercontinental - Chicago Magnificent Mile,505 N Michigan Ave,,Chicago,IL,60611,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,41.8913113,-87.6240589,2017-02-15,51803,1.49328,2017-02-15 08:14:42 UTC,,,,,,,,,J1772
ELEC,INTERPARK,203 N LaSalle Blvd,"203 N LASALLE 2; Enterance is on Clark St. located on the second floor
203 N LASALLE 1; Garage enterance is on Clark Street located on the second floor",Chicago,IL,60601,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.886048,-87.6316725,2017-02-15,56805,1.11888,2017-02-15 10:27:29 UTC,,,,,,,,,NEMA520 J1772
ELEC,SUMMITGREENVILL,100 Summit Pl,"SUMMITGREEN #2
SUMMITGREEN #1",Jersey City,NJ,07305,,888-758-4389,E,,Public,24 hours daily,,,,,1,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,40.6846673,-74.0900958,2017-02-15,51290,1.91698,2017-02-15 10:00:46 UTC,,,,,,,,,NEMA520 J1772
ELEC,CARCHARGING,550 W 45th St,"GMC 1; See valet attendant to use charging station.
GMC 2; See valet attendant to use charging station.",New York,NY,10036,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.7623487,-73.9963692,2017-02-15,56055,4.29866,2017-02-15 10:12:28 UTC,,,,,,,,,J1772
ELEC,CARCHARGING,400 W 12th St,"SUPERIOR INK 1; See valet attendant to use charging station.
SUPERIOR INK 2; See valet attendant to use charging station.",New York,NY,10014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.7372937,-74.0093962,2017-02-15,53449,2.45958,2017-02-15 10:12:28 UTC,,,,,,,,,J1772
